Open,High,Low,Close,Volume,Base Value,Date (UTC),Time (UTC)
6.51e-06,6.61e-06,6.51e-06,6.61e-06,14059.93438866,0.09258207,2020-10-18,02:00:00
6.65e-06,6.86e-06,6.65e-06,6.8e-06,60386.89979996,0.40869531,2020-10-18,03:00:00
6.82e-06,6.82e-06,6.68e-06,6.74e-06,14491.54125264,0.09783475,2020-10-18,04:00:00
6.78e-06,6.81e-06,6.74e-06,6.74e-06,3341.54445155,0.02262883,2020-10-18,05:00:00
6.76e-06,6.76e-06,6.68e-06,6.69e-06,964.27919735,0.00644982,2020-10-18,06:00:00
6.69e-06,6.69e-06,6.68e-06,6.68e-06,8791.01197604,0.05873699,2020-10-18,07:00:00
6.68e-06,6.68e-06,6.68e-06,6.68e-06,2950.62553795,0.01971016,2020-10-18,08:00:00
6.68e-06,6.68e-06,6.61e-06,6.61e-06,3951.0,0.02620774,2020-10-18,09:00:00
6.61e-06,6.61e-06,6.6e-06,6.6e-06,7048.05111853,0.04658095,2020-10-18,10:00:00
6.6e-06,6.6e-06,6.6e-06,6.6e-06,0.0,0.0,2020-10-18,11:00:00
6.6e-06,6.6e-06,6.6e-06,6.6e-06,0.0,0.0,2020-10-18,12:00:00
6.68e-06,6.74e-06,6.68e-06,6.74e-06,9486.25449397,0.0633973,2020-10-18,13:00:00
6.68e-06,6.68e-06,6.61e-06,6.61e-06,568.996996,0.00377223,2020-10-18,14:00:00
6.61e-06,6.61e-06,6.61e-06,6.61e-06,8616.20714992,0.05695307,2020-10-18,15:00:00
6.6e-06,6.6e-06,6.56e-06,6.56e-06,1500.0,0.00985456,2020-10-18,16:00:00
6.56e-06,6.56e-06,6.56e-06,6.56e-06,0.0,0.0,2020-10-18,17:00:00
6.56e-06,6.56e-06,6.56e-06,6.56e-06,0.0,0.0,2020-10-18,18:00:00
6.62e-06,6.62e-06,6.56e-06,6.56e-06,4101.18899168,0.02690986,2020-10-18,19:00:00
6.56e-06,6.56e-06,6.56e-06,6.56e-06,0.0,0.0,2020-10-18,20:00:00
6.56e-06,6.56e-06,6.56e-06,6.56e-06,0.0,0.0,2020-10-18,21:00:00
6.56e-06,6.56e-06,6.56e-06,6.56e-06,0.0,0.0,2020-10-18,22:00:00
6.61e-06,6.68e-06,6.61e-06,6.68e-06,2126.54719636,0.01419997,2020-10-18,23:00:00
6.68e-06,6.68e-06,6.68e-06,6.68e-06,0.0,0.0,2020-10-19,00:00:00
6.54e-06,6.54e-06,6.54e-06,6.54e-06,1131.98670577,0.00740319,2020-10-19,01:00:00
6.54e-06,6.54e-06,6.54e-06,6.54e-06,0.0,0.0,2020-10-19,02:00:00
6.54e-06,6.54e-06,6.54e-06,6.54e-06,0.0,0.0,2020-10-19,03:00:00
6.54e-06,6.56e-06,6.54e-06,6.56e-06,8008.20059762,0.05237597,2020-10-19,04:00:00
