Open,High,Low,Close,Volume,Base Value,Date (UTC),Time (UTC)
408.54,409.805,407.893,409.556,61.57983824,25179.70933386,2020-10-23,22:00:00
409.465,410.23,408.375,409.904,51.47104698,21094.39209983,2020-10-23,23:00:00
409.847,409.847,407.937,408.743,42.76184608,17489.03414258,2020-10-24,00:00:00
408.836,412.322,408.815,411.294,127.79710544,52548.2456747,2020-10-24,01:00:00
411.269,413.672,411.005,412.829,88.97706208,36712.36821311,2020-10-24,02:00:00
412.985,413.912,411.706,412.111,46.87707626,19359.36386469,2020-10-24,03:00:00
412.27,413.588,411.909,412.213,45.43435318,18750.46664055,2020-10-24,04:00:00
412.459,412.951,411.648,412.669,21.37977229,8812.57668803,2020-10-24,05:00:00
412.834,413.046,411.749,412.378,72.14000274,29775.36189668,2020-10-24,06:00:00
412.175,412.84,410.468,410.468,134.82229813,55450.28118277,2020-10-24,07:00:00
410.782,411.387,408.939,409.852,93.60515017,38356.45746295,2020-10-24,08:00:00
410.243,412.176,408.961,411.107,46.25376546,18990.58711143,2020-10-24,09:00:00
411.326,413.413,410.698,413.329,36.71112027,15152.07759825,2020-10-24,10:00:00
