Epoch Time,Open,High,Low,Close,VWAP,Volume,Count,Date (UTC),Time (UTC)
1605718800,0.19854,0.19854,0.19806,0.19832,0.19838,5737.94105895,7,2020-11-18,17:00:00
1605722400,0.19778,0.19793,0.19778,0.19793,0.19779,1510.82000000,2,2020-11-18,18:00:00
1605726000,0.19793,0.19793,0.19793,0.19793,0.00000,0.00000000,0,2020-11-18,19:00:00
1605729600,0.19638,0.19639,0.19638,0.19639,0.19638,1557.34892330,2,2020-11-18,20:00:00
1605733200,0.19704,0.19705,0.19704,0.19705,0.19704,2537.49475000,2,2020-11-18,21:00:00
1605736800,0.19900,0.19936,0.19900,0.19936,0.19930,19781.80126000,4,2020-11-18,22:00:00
1605740400,0.19936,0.20019,0.19936,0.20019,0.19992,5258.60514000,5,2020-11-18,23:00:00
1605744000,0.20101,0.20141,0.19939,0.19939,0.20031,11568.44141416,5,2020-11-19,00:00:00
1605747600,0.20091,0.20091,0.20052,0.20052,0.20063,1750.00000000,2,2020-11-19,01:00:00
1605751200,0.20000,0.20116,0.20000,0.20097,0.20104,22362.73626468,6,2020-11-19,02:00:00
1605754800,0.20001,0.20001,0.20000,0.20000,0.20000,1701.20592448,2,2020-11-19,03:00:00
1605758400,0.19929,0.20045,0.19886,0.19945,0.19948,18730.89984782,12,2020-11-19,04:00:00
1605762000,0.20011,0.20011,0.20011,0.20011,0.20011,1231.52709000,1,2020-11-19,05:00:00
1605765600,0.19987,0.19987,0.19987,0.19987,0.19987,11730.66807590,1,2020-11-19,06:00:00
1605769200,0.19987,0.19987,0.19987,0.19987,0.00000,0.00000000,0,2020-11-19,07:00:00
1605772800,0.19987,0.19987,0.19987,0.19987,0.00000,0.00000000,0,2020-11-19,08:00:00
1605776400,0.19902,0.19902,0.19812,0.19812,0.19832,9594.79913836,3,2020-11-19,09:00:00
1605780000,0.19760,0.19804,0.19709,0.19756,0.19733,36419.99416799,21,2020-11-19,10:00:00
1605783600,0.19875,0.20284,0.19875,0.20153,0.20074,38503.52138148,42,2020-11-19,11:00:00
1605787200,0.20168,0.20186,0.20067,0.20173,0.20136,63653.39795714,16,2020-11-19,12:00:00
