0,1,2,3,4,5,6,7
2020-11-14 09:00:00,0.081645,0.081792,0.081493,0.081792,0.081705,14467.56717699,9
2020-11-14 10:00:00,0.081791,0.081800,0.081300,0.081300,0.081530,253200.76400729,29
2020-11-14 11:00:00,0.081424,0.081857,0.081028,0.081112,0.081424,1277171.14418318,90
2020-11-14 12:00:00,0.081133,0.081560,0.080680,0.081560,0.080970,504619.78802009,90
2020-11-14 13:00:00,0.081668,0.081805,0.081610,0.081805,0.081677,9102.85447582,11
2020-11-14 14:00:00,0.081800,0.081800,0.081758,0.081758,0.081771,13843.99276149,5
2020-11-14 15:00:00,0.081553,0.081556,0.081335,0.081556,0.081491,6514.77981229,9
2020-11-14 16:00:00,0.081396,0.081396,0.081396,0.081396,0.081396,10001.00000000,2
2020-11-14 17:00:00,0.081138,0.081376,0.081021,0.081066,0.081116,123516.59480361,32
2020-11-14 18:00:00,0.081137,0.081256,0.081029,0.081029,0.081227,48035.00575451,13
2020-11-14 19:00:00,0.081085,0.081555,0.081034,0.081555,0.081433,251875.54912592,31
2020-11-14 20:00:00,0.081483,0.081560,0.081293,0.081472,0.081350,127581.31285996,17
2020-11-14 21:00:00,0.081420,0.081466,0.081007,0.081136,0.081147,53628.29904158,17
2020-11-14 22:00:00,0.081128,0.081128,0.081038,0.081128,0.081069,10686.26646157,6
2020-11-14 23:00:00,0.081096,0.081344,0.081043,0.081043,0.081253,174458.83813200,21
2020-11-15 00:00:00,0.081075,0.081389,0.081075,0.081389,0.081316,58120.04724538,10
2020-11-15 01:00:00,0.081331,0.081788,0.081331,0.081788,0.081473,47844.57478443,12
2020-11-15 02:00:00,0.081816,0.081944,0.081724,0.081944,0.081902,200702.69573189,24
2020-11-15 03:00:00,0.081994,0.082121,0.081884,0.082120,0.081977,87951.35499798,12
2020-11-15 04:00:00,0.082177,0.082198,0.082122,0.082122,0.082154,86374.05768012,9
2020-11-15 05:00:00,0.081804,0.081804,0.081158,0.081389,0.081552,304647.45558560,28
2020-11-15 06:00:00,0.081310,0.081712,0.080981,0.080984,0.081240,77493.44174630,36
