Epoch Time,Open,High,Low,Close,Volume,Date (UTC),Time (UTC)
1606489200000,16764.7,16788.56,16444.0,16498.34,333.7942692846,2020-11-27,15:00:00
1606485600000,16929.43,16963.2,16739.73,16764.7,167.1779824645,2020-11-27,14:00:00
1606482000000,17078.53,17078.53,16920.0,16929.43,35.3367632512,2020-11-27,13:00:00
1606478400000,16768.49,17078.53,16768.49,17078.53,87.044756315,2020-11-27,12:00:00
1606474800000,16894.8,16923.13,16758.41,16768.49,30.6154425183,2020-11-27,11:00:00
1606471200000,16650.72,16925.32,16650.72,16894.8,44.2330640222,2020-11-27,10:00:00
1606467600000,16830.56,17195.01,16612.56,16650.72,207.6776119806,2020-11-27,09:00:00
1606464000000,17090.57,17111.37,16727.84,16830.56,193.2059580854,2020-11-27,08:00:00
1606460400000,17302.5,17313.13,17050.36,17090.57,91.2828184208,2020-11-27,07:00:00
1606456800000,17278.37,17314.58,17186.27,17302.5,45.8179840462,2020-11-27,06:00:00
1606453200000,17081.13,17354.56,17081.13,17278.37,69.4693810377,2020-11-27,05:00:00
